Quarter,Minute,Second,Down,ToGo,YardLine,SeriesFirstDown,Formation,YardLineDirection,OffenseTeam,DefenseTeam
4,4,24,2,8,60,0,SHOTGUN,OPP,SEA,CAR
4,3,39,3,3,65,0,SHOTGUN,OPP,SEA,CAR
4,3,33,4,3,65,1,SHOTGUN,OPP,SEA,CAR
4,1,54,2,7,63,0,SHOTGUN,OPP,CAR,SEA
4,1,50,3,7,63,0,SHOTGUN,OPP,CAR,SEA
1,12,22,1,10,55,0,SHOTGUN,OPP,CLE,CIN
1,11,38,2,7,58,1,SHOTGUN,OPP,CLE,CIN
1,10,55,1,10,81,0,SHOTGUN,OPP,CLE,CIN
1,9,27,1,8,92,0,SHOTGUN,OPP,CLE,CIN
1,5,16,4,1,53,1,UNDER CENTER,OPP,CIN,CLE
1,4,4,2,14,61,0,UNDER CENTER,OPP,CIN,CLE
1,3,39,2,24,51,0,SHOTGUN,OPP,CIN,CLE
1,3,12,3,11,64,0,SHOTGUN,OPP,CIN,CLE
1,2,16,1,10,63,1,SHOTGUN,OPP,CLE,CIN
1,1,43,1,10,87,1,SHOTGUN,OPP,CLE,CIN
2,10,13,1,10,73,1,SHOTGUN,OPP,CLE,CIN
2,9,31,1,6,94,0,SHOTGUN,OPP,CLE,CIN
2,9,27,2,6,94,1,SHOTGUN,OPP,CLE,CIN
2,7,7,2,12,50,1,SHOTGUN,OPP,CLE,CIN
2,6,24,1,10,69,0,SHOTGUN,OPP,CLE,CIN
3,12,35,1,10,52,1,SHOTGUN,OPP,CLE,BAL
2,5,37,2,1,78,0,UNDER CENTER,OPP,CLE,CIN
2,2,30,3,3,86,1,SHOTGUN,OPP,CLE,CIN
2,0,48,1,10,90,0,SHOTGUN,OPP,CIN,CLE
2,0,41,2,5,95,0,SHOTGUN,OPP,CIN,CLE
2,0,38,3,5,95,0,SHOTGUN,OPP,CIN,CLE
2,0,34,3,2,98,1,SHOTGUN,OPP,CIN,CLE
3,13,2,2,6,94,1,UNDER CENTER,OPP,CLE,CIN
3,6,28,3,1,50,1,SHOTGUN,OPP,CIN,CLE
3,5,1,1,10,72,1,SHOTGUN,OPP,CIN,CLE
4,10,34,1,15,55,1,SHOTGUN,OPP,CIN,CLE
4,10,6,1,10,77,0,SHOTGUN,OPP,CIN,CLE
4,10,3,2,10,77,0,SHOTGUN,OPP,CIN,CLE
4,9,12,4,22,65,0,SHOTGUN,OPP,CIN,CLE
4,9,3,1,10,80,0,SHOTGUN,OPP,CIN,CLE
4,8,31,2,4,86,1,SHOTGUN,OPP,CIN,CLE
4,5,43,1,10,54,0,SHOTGUN,OPP,CIN,CLE
4,5,39,2,10,54,0,SHOTGUN,OPP,CIN,CLE
4,5,14,3,3,61,0,SHOTGUN,OPP,CIN,CLE
4,4,44,4,6,58,1,SHOTGUN,OPP,CIN,CLE
4,4,23,1,10,70,1,SHOTGUN,OPP,CIN,CLE
4,4,2,1,15,76,0,SHOTGUN,OPP,CIN,CLE
4,3,30,3,8,83,0,SHOTGUN,OPP,CIN,CLE
4,3,12,4,4,87,0,SHOTGUN,OPP,CIN,CLE
4,1,47,1,10,50,0,SHOTGUN,OPP,CIN,CLE
4,1,42,2,10,50,0,SHOTGUN,OPP,CIN,CLE
4,1,36,3,10,50,0,SHOTGUN,OPP,CIN,CLE
4,1,31,4,10,50,0,SHOTGUN,OPP,CIN,CLE
1,13,53,1,10,53,1,UNDER CENTER,OPP,MIA,IND
1,12,34,2,9,67,0,SHOTGUN,OPP,MIA,IND
1,12,30,3,9,67,0,SHOTGUN,OPP,MIA,IND
1,10,29,1,10,69,1,SHOTGUN,OPP,IND,MIA
1,9,43,1,10,86,1,UNDER CENTER,OPP,IND,MIA
1,3,33,1,10,53,0,SHOTGUN,OPP,MIA,IND
1,1,57,1,20,56,0,SHOTGUN,OPP,MIA,IND
1,1,52,1,15,58,0,UNDER CENTER,OPP,MIA,IND
1,1,2,3,12,61,0,SHOTGUN,OPP,MIA,IND
2,3,59,4,1,61,1,UNDER CENTER,OPP,IND,MIA
2,2,27,2,8,67,0,SHOTGUN,OPP,IND,MIA
2,1,55,2,10,75,1,SHOTGUN,OPP,IND,MIA
2,1,49,1,1,99,1,UNDER CENTER,OPP,IND,MIA
2,0,46,1,10,55,0,SHOTGUN,OPP,IND,MIA
3,13,32,1,10,58,1,SHOTGUN,OPP,MIA,IND
3,12,54,1,10,68,0,SHOTGUN,OPP,MIA,IND
3,11,31,3,6,72,1,SHOTGUN,OPP,MIA,IND
3,9,24,3,3,89,0,SHOTGUN,OPP,MIA,IND
3,7,9,1,10,50,0,NO HUDDLE SHOTGUN,OPP,IND,MIA
3,6,26,2,7,53,0,SHOTGUN,OPP,IND,MIA
3,6,7,1,10,66,1,SHOTGUN,OPP,IND,MIA
3,1,35,2,5,53,0,UNDER CENTER,OPP,MIA,IND
3,1,29,3,5,53,1,SHOTGUN,OPP,MIA,IND
4,14,22,1,10,89,0,SHOTGUN,OPP,MIA,IND
4,12,41,1,10,60,0,NO HUDDLE SHOTGUN,OPP,IND,MIA
4,11,52,2,15,55,0,SHOTGUN,OPP,IND,MIA
4,11,11,3,8,62,0,SHOTGUN,OPP,IND,MIA
4,10,44,4,1,69,1,NO HUDDLE SHOTGUN,OPP,IND,MIA
4,10,2,1,15,65,0,SHOTGUN,OPP,IND,MIA
4,9,44,1,10,70,0,SHOTGUN,OPP,IND,MIA
4,8,38,3,8,72,0,SHOTGUN,OPP,IND,MIA
4,4,30,1,10,88,0,SHOTGUN,OPP,IND,MIA
1,8,24,2,10,60,0,SHOTGUN,OPP,NE,NYJ
1,8,19,3,10,60,0,SHOTGUN,OPP,NE,NYJ
1,5,44,2,7,59,0,SHOTGUN,OPP,NYJ,NE
1,5,39,3,7,59,0,SHOTGUN,OPP,NYJ,NE
1,5,18,1,10,77,0,UNDER CENTER,OPP,NYJ,NE
1,4,8,3,3,84,1,SHOTGUN,OPP,NYJ,NE
1,1,22,3,2,76,0,SHOTGUN,OPP,NE,NYJ
1,1,18,3,12,66,1,SHOTGUN,OPP,NE,NYJ
1,0,33,1,10,51,0,UNDER CENTER,OPP,NYJ,NE
2,14,15,3,3,58,0,SHOTGUN,OPP,NYJ,NE
2,5,20,1,10,53,0,SHOTGUN,OPP,NE,NYJ
2,5,14,2,10,53,1,UNDER CENTER,OPP,NE,NYJ
2,2,39,2,4,84,0,SHOTGUN,OPP,NE,NYJ
2,2,34,3,4,84,0,SHOTGUN,OPP,NE,NYJ
2,2,0,1,10,59,0,UNDER CENTER,OPP,NYJ,NE
3,14,19,1,10,56,0,UNDER CENTER,OPP,NE,NYJ
3,11,53,2,6,72,1,SHOTGUN,OPP,NE,NYJ
3,11,0,1,17,73,0,UNDER CENTER,OPP,NE,NYJ
3,8,51,1,9,91,0,SHOTGUN,OPP,NE,NYJ
3,8,47,2,9,91,0,SHOTGUN,OPP,NE,NYJ
3,8,44,3,9,91,0,SHOTGUN,OPP,NE,NYJ
3,5,56,1,10,61,0,SHOTGUN,OPP,NYJ,NE
3,5,52,2,10,61,0,UNDER CENTER,OPP,NYJ,NE
3,5,46,1,10,66,0,UNDER CENTER,OPP,NYJ,NE
3,5,43,2,10,66,0,SHOTGUN,OPP,NYJ,NE
3,4,13,2,6,80,0,SHOTGUN,OPP,NYJ,NE
3,4,9,3,6,80,0,SHOTGUN,OPP,NYJ,NE
3,1,59,2,10,79,1,SHOTGUN,OPP,NE,NYJ
4,12,35,1,10,53,0,SHOTGUN,OPP,NE,NYJ
4,12,29,2,10,53,0,UNDER CENTER,OPP,NE,NYJ
4,12,24,3,10,53,1,SHOTGUN,OPP,NE,NYJ
4,10,6,1,10,81,0,UNDER CENTER,OPP,NE,NYJ
4,3,35,1,10,61,0,NO HUDDLE SHOTGUN,OPP,NYJ,NE
4,3,11,2,3,68,0,NO HUDDLE SHOTGUN,OPP,NYJ,NE
4,3,5,3,3,68,1,SHOTGUN,OPP,NYJ,NE
4,3,0,1,10,76,0,SHOTGUN,OPP,NYJ,NE
4,2,23,1,10,88,0,NO HUDDLE SHOTGUN,OPP,NYJ,NE
4,2,20,2,10,88,0,SHOTGUN,OPP,NYJ,NE
4,2,0,3,2,96,0,SHOTGUN,OPP,NYJ,NE
4,1,56,4,2,96,0,SHOTGUN,OPP,NYJ,NE
1,10,44,1,10,87,1,UNDER CENTER,OPP,NYG,PHI
1,5,10,1,10,51,1,UNDER CENTER,OPP,NYG,PHI
1,3,19,3,7,93,0,SHOTGUN,OPP,NYG,PHI
1,1,13,3,5,54,0,SHOTGUN,OPP,PHI,NYG
2,10,44,1,15,61,0,UNDER CENTER,OPP,NYG,PHI
2,9,58,2,15,61,0,SHOTGUN,OPP,NYG,PHI
2,9,54,3,15,61,0,SHOTGUN,OPP,NYG,PHI
2,6,50,2,14,65,0,SHOTGUN,OPP,PHI,NYG
2,2,52,1,10,54,0,SHOTGUN,OPP,PHI,NYG
2,1,59,2,9,55,0,SHOTGUN,OPP,PHI,NYG
2,1,55,1,10,68,1,SHOTGUN,OPP,PHI,NYG
2,1,11,2,9,85,1,SHOTGUN,OPP,PHI,NYG
2,0,47,3,6,50,1,SHOTGUN,OPP,NYG,PHI
2,0,27,1,10,60,1,SHOTGUN,OPP,NYG,PHI
2,0,19,1,10,73,0,SHOTGUN,OPP,NYG,PHI
2,0,17,2,10,73,1,SHOTGUN,OPP,NYG,PHI
3,10,7,1,10,53,0,SHOTGUN,OPP,PHI,NYG
3,8,52,2,3,79,1,SHOTGUN,OPP,PHI,NYG
3,6,58,3,6,90,0,SHOTGUN,OPP,PHI,NYG
4,7,37,1,10,54,1,UNDER CENTER,OPP,NYG,PHI
4,7,5,1,10,83,0,UNDER CENTER,OPP,NYG,PHI
4,5,56,3,4,89,0,SHOTGUN,OPP,NYG,PHI
4,2,39,4,1,58,1,SHOTGUN,OPP,PHI,NYG
1,8,27,2,6,94,1,SHOTGUN,OPP,TB,SF
2,8,37,2,10,87,1,SHOTGUN,OPP,SF,TB
2,6,5,1,10,51,0,UNDER CENTER,OPP,TB,SF
2,4,8,1,10,76,0,UNDER CENTER,OPP,TB,SF
2,3,27,3,8,78,0,SHOTGUN,OPP,TB,SF
2,1,14,1,10,51,0,SHOTGUN,OPP,TB,SF
2,0,54,2,1,60,0,NO HUDDLE SHOTGUN,OPP,TB,SF
2,0,45,2,6,55,1,SHOTGUN,OPP,TB,SF
2,0,38,1,10,65,1,SHOTGUN,OPP,TB,SF
2,0,14,2,7,79,0,NO HUDDLE SHOTGUN,OPP,TB,SF
3,13,18,1,10,57,1,UNDER CENTER,OPP,SF,TB
3,12,45,1,10,81,1,UNDER CENTER,OPP,SF,TB
3,9,49,2,5,64,0,UNDER CENTER,OPP,TB,SF
3,9,43,1,10,87,0,SHOTGUN,OPP,TB,SF
3,4,27,2,13,60,0,SHOTGUN,OPP,SF,TB
3,4,23,3,13,60,0,SHOTGUN,OPP,SF,TB
3,0,33,1,10,63,1,SHOTGUN,OPP,TB,SF
4,14,21,2,12,72,1,SHOTGUN,OPP,TB,SF
4,7,50,1,10,74,0,UNDER CENTER,OPP,SF,TB
4,2,0,1,10,50,1,SHOTGUN,OPP,SF,TB
4,1,39,1,10,69,0,NO HUDDLE SHOTGUN,OPP,SF,TB
4,1,24,2,6,73,1,NO HUDDLE SHOTGUN,OPP,SF,TB
1,11,52,1,10,64,0,UNDER CENTER,OPP,ARI,LAC
1,10,27,1,10,75,1,UNDER CENTER,OPP,ARI,LAC
1,7,31,2,7,59,0,SHOTGUN,OPP,ARI,LAC
1,6,9,1,10,66,1,UNDER CENTER,OPP,ARI,LAC
1,5,20,1,10,83,0,UNDER CENTER,OPP,ARI,LAC
1,4,31,3,5,88,0,SHOTGUN,OPP,ARI,LAC
1,3,18,2,6,73,1,SHOTGUN,OPP,LAC,ARI
1,1,58,1,5,87,0,SHOTGUN,OPP,LAC,ARI
2,15,0,2,14,86,0,SHOTGUN,OPP,LAC,ARI
2,14,18,3,9,91,1,SHOTGUN,OPP,LAC,ARI
2,10,29,2,9,66,0,SHOTGUN,OPP,ARI,LAC
2,9,48,3,3,72,0,SHOTGUN,OPP,ARI,LAC
2,8,30,1,10,62,1,UNDER CENTER,OPP,LAC,ARI
2,5,7,1,20,71,1,UNDER CENTER,OPP,LAC,ARI
2,2,44,1,10,51,0,SHOTGUN,OPP,ARI,LAC
2,2,38,2,10,51,0,SHOTGUN,OPP,ARI,LAC
2,2,35,2,5,56,0,SHOTGUN,OPP,ARI,LAC
2,2,0,3,6,55,0,SHOTGUN,OPP,ARI,LAC
2,0,52,1,10,56,0,SHOTGUN,OPP,LAC,ARI
2,0,34,2,6,60,1,SHOTGUN,OPP,LAC,ARI
2,0,29,1,10,70,0,SHOTGUN,OPP,LAC,ARI
2,0,24,2,7,73,0,SHOTGUN,OPP,LAC,ARI
2,0,19,3,2,78,1,SHOTGUN,OPP,LAC,ARI
2,0,13,1,2,98,1,SHOTGUN,OPP,LAC,ARI
3,12,12,1,10,55,0,SHOTGUN,OPP,LAC,ARI
3,11,3,3,6,59,1,SHOTGUN,OPP,LAC,ARI
3,8,52,2,5,91,1,SHOTGUN,OPP,LAC,ARI
3,8,9,1,4,96,1,UNDER CENTER,OPP,LAC,ARI
3,3,48,1,10,61,1,UNDER CENTER,OPP,LAC,ARI
3,2,23,2,9,77,0,SHOTGUN,OPP,LAC,ARI
4,3,33,3,7,87,0,UNDER CENTER,OPP,LAC,ARI
1,11,15,1,10,51,0,SHOTGUN,OPP,PIT,DEN
1,11,11,2,10,51,0,SHOTGUN,OPP,PIT,DEN
1,10,35,3,3,58,1,SHOTGUN,OPP,PIT,DEN
1,10,1,1,10,70,0,UNDER CENTER,OPP,PIT,DEN
1,9,55,2,10,70,0,SHOTGUN,OPP,PIT,DEN
1,9,51,3,10,70,0,SHOTGUN,OPP,PIT,DEN
1,8,27,2,8,53,1,NO HUDDLE SHOTGUN,OPP,DEN,PIT
1,7,57,1,10,82,0,NO HUDDLE SHOTGUN,OPP,DEN,PIT
1,7,47,2,8,84,0,NO HUDDLE SHOTGUN,OPP,DEN,PIT
1,7,41,3,8,84,0,SHOTGUN,OPP,DEN,PIT
1,3,43,2,1,53,0,SHOTGUN,OPP,PIT,DEN
1,2,56,1,10,55,0,SHOTGUN,OPP,PIT,DEN
1,1,35,3,4,61,1,SHOTGUN,OPP,PIT,DEN
2,15,0,3,1,76,1,UNDER CENTER,OPP,PIT,DEN
2,12,16,2,3,52,0,UNDER CENTER,OPP,DEN,PIT
2,9,4,1,10,69,0,SHOTGUN,OPP,PIT,DEN
2,8,22,2,8,71,0,NO HUDDLE SHOTGUN,OPP,PIT,DEN
2,7,58,2,17,62,0,SHOTGUN,OPP,PIT,DEN
2,7,14,3,11,68,0,SHOTGUN,OPP,PIT,DEN
2,4,44,3,5,67,1,SHOTGUN,OPP,DEN,PIT
2,4,5,1,10,73,1,SHOTGUN,OPP,DEN,PIT
2,3,33,1,10,90,1,UNDER CENTER,OPP,DEN,PIT
2,1,27,2,8,54,1,NO HUDDLE SHOTGUN,OPP,PIT,DEN
2,1,2,1,10,69,0,SHOTGUN,OPP,PIT,DEN
2,0,59,2,10,69,1,SHOTGUN,OPP,PIT,DEN
2,0,51,1,7,93,0,SHOTGUN,OPP,PIT,DEN
2,0,30,2,2,98,0,NO HUDDLE SHOTGUN,OPP,PIT,DEN
2,0,28,3,2,98,0,SHOTGUN,OPP,PIT,DEN
2,0,3,4,2,98,1,UNDER CENTER,OPP,PIT,DEN
3,6,19,3,3,53,1,SHOTGUN,OPP,PIT,DEN
3,6,7,1,10,57,1,UNDER CENTER,OPP,DEN,PIT
3,5,37,1,5,95,1,NO HUDDLE,OPP,DEN,PIT
3,1,4,1,15,55,0,SHOTGUN,OPP,PIT,DEN
3,0,18,2,16,54,1,SHOTGUN,OPP,PIT,DEN
4,11,53,1,10,53,0,UNDER CENTER,OPP,DEN,PIT
4,11,12,1,10,71,0,SHOTGUN,OPP,DEN,PIT
4,11,8,1,15,66,1,SHOTGUN,OPP,DEN,PIT
4,10,25,1,10,81,1,SHOTGUN,OPP,DEN,PIT
4,9,51,1,5,95,0,SHOTGUN,OPP,DEN,PIT
4,7,23,3,5,52,0,NO HUDDLE SHOTGUN,OPP,PIT,DEN
4,3,37,1,10,57,0,NO HUDDLE SHOTGUN,OPP,PIT,DEN
4,3,32,2,10,57,0,NO HUDDLE SHOTGUN,OPP,PIT,DEN
4,2,49,3,6,61,1,NO HUDDLE SHOTGUN,OPP,PIT,DEN
4,2,44,1,10,80,0,NO HUDDLE SHOTGUN,OPP,PIT,DEN
4,1,57,1,3,97,0,SHOTGUN,OPP,PIT,DEN
4,1,7,3,2,98,0,SHOTGUN,OPP,PIT,DEN
1,8,7,2,5,74,0,SHOTGUN,OPP,GB,MIN
1,6,1,2,7,85,1,UNDER CENTER,OPP,GB,MIN
1,3,43,1,10,50,1,SHOTGUN,OPP,MIN,GB
1,3,0,1,10,74,1,UNDER CENTER,OPP,MIN,GB
1,0,4,2,1,80,1,UNDER CENTER,OPP,GB,MIN
2,15,0,1,10,86,0,UNDER CENTER,OPP,GB,MIN
2,12,28,1,10,55,0,SHOTGUN,OPP,MIN,GB
2,11,46,3,5,60,1,SHOTGUN,OPP,MIN,GB
2,11,7,1,10,70,1,UNDER CENTER,OPP,MIN,GB
2,7,33,1,10,51,1,SHOTGUN,OPP,MIN,GB
2,6,48,1,10,62,0,UNDER CENTER,OPP,MIN,GB
2,6,16,2,4,68,0,SHOTGUN,OPP,MIN,GB
2,4,6,1,10,53,0,UNDER CENTER,OPP,GB,MIN
2,3,16,3,9,54,0,SHOTGUN,OPP,GB,MIN
2,3,10,3,4,59,0,SHOTGUN,OPP,GB,MIN
3,12,29,1,10,50,0,UNDER CENTER,OPP,GB,MIN
3,11,51,2,7,53,0,SHOTGUN,OPP,GB,MIN
3,11,44,3,7,53,0,SHOTGUN,OPP,GB,MIN
3,7,21,1,10,56,1,SHOTGUN,OPP,MIN,GB
3,6,38,1,10,69,0,SHOTGUN,OPP,MIN,GB
3,6,7,2,5,74,1,SHOTGUN,OPP,MIN,GB
3,1,46,1,10,69,0,SHOTGUN,OPP,MIN,GB
3,0,36,2,5,86,1,UNDER CENTER,OPP,MIN,GB
4,8,39,3,1,53,1,UNDER CENTER,OPP,MIN,GB
4,5,47,2,13,82,0,SHOTGUN,OPP,MIN,GB
4,4,54,4,2,93,0,SHOTGUN,OPP,MIN,GB
4,2,38,1,10,71,0,SHOTGUN,OPP,GB,MIN
4,2,33,2,1,80,0,SHOTGUN,OPP,GB,MIN
4,2,30,3,1,80,0,SHOTGUN,OPP,GB,MIN
4,2,0,3,6,63,1,SHOTGUN,OPP,MIN,GB
1,13,19,2,8,81,0,SHOTGUN,OPP,TEN,HOU
1,12,34,3,9,80,0,SHOTGUN,OPP,TEN,HOU
1,5,28,2,10,88,1,SHOTGUN,OPP,HOU,TEN
1,0,27,2,9,73,1,SHOTGUN,OPP,HOU,TEN
2,13,5,2,5,71,0,SHOTGUN,OPP,TEN,HOU
2,12,27,3,2,74,1,SHOTGUN,OPP,TEN,HOU
2,10,18,3,8,90,0,SHOTGUN,OPP,TEN,HOU
2,2,15,1,10,54,0,UNDER CENTER,OPP,HOU,TEN
2,2,0,3,4,60,0,SHOTGUN,OPP,HOU,TEN
3,11,56,4,1,57,1,SHOTGUN,OPP,HOU,TEN
3,11,11,1,20,52,0,SHOTGUN,OPP,HOU,TEN
3,10,27,2,13,59,0,SHOTGUN,OPP,HOU,TEN
3,0,22,3,7,52,1,SHOTGUN,OPP,TEN,HOU
4,8,20,2,8,90,1,UNDER CENTER,OPP,HOU,TEN
4,3,31,3,1,56,1,SHOTGUN,OPP,HOU,TEN
4,0,32,1,10,62,1,SHOTGUN,OPP,TEN,HOU
1,11,25,2,8,54,1,SHOTGUN,OPP,DAL,NO
1,10,15,2,5,95,0,NO HUDDLE SHOTGUN,OPP,DAL,NO
1,2,33,1,10,51,1,UNDER CENTER,OPP,DAL,NO
1,2,7,1,10,65,1,NO HUDDLE,OPP,DAL,NO
1,1,37,1,10,80,0,NO HUDDLE SHOTGUN,OPP,DAL,NO
1,1,5,2,11,84,1,SHOTGUN,OPP,DAL,NO
2,12,53,1,10,61,0,SHOTGUN,OPP,NO,DAL
2,11,46,1,10,78,1,SHOTGUN,OPP,NO,DAL
2,11,31,1,7,93,0,SHOTGUN,OPP,NO,DAL
2,10,48,3,4,96,0,UNDER CENTER,OPP,NO,DAL
2,5,17,1,10,52,0,UNDER CENTER,OPP,DAL,NO
2,3,4,3,7,67,1,SHOTGUN,OPP,DAL,NO
2,2,0,2,11,77,0,SHOTGUN,OPP,DAL,NO
3,11,45,2,3,54,0,SHOTGUN,OPP,NO,DAL
3,10,46,2,8,80,0,SHOTGUN,OPP,NO,DAL
3,10,42,3,8,80,0,SHOTGUN,OPP,NO,DAL
3,1,19,2,7,70,0,UNDER CENTER,OPP,NO,DAL
3,1,15,3,7,70,1,SHOTGUN,OPP,NO,DAL
4,9,59,3,17,50,0,SHOTGUN,OPP,NO,DAL
4,3,25,2,9,90,0,SHOTGUN,OPP,DAL,NO
4,2,3,2,8,86,0,SHOTGUN,OPP,DAL,NO
1,10,21,1,10,73,0,SHOTGUN,OPP,ATL,BAL
1,9,40,3,9,74,0,SHOTGUN,OPP,ATL,BAL
1,7,18,1,10,51,1,SHOTGUN,OPP,BAL,ATL
1,6,34,1,10,69,1,SHOTGUN,OPP,BAL,ATL
1,5,3,2,15,82,0,UNDER CENTER,OPP,BAL,ATL
1,4,58,3,15,82,0,SHOTGUN,OPP,BAL,ATL
2,14,8,1,10,51,0,SHOTGUN,OPP,BAL,ATL
2,13,25,3,7,54,0,SHOTGUN,OPP,BAL,ATL
2,13,21,4,7,54,1,UNDER CENTER,OPP,BAL,ATL
2,3,5,1,10,51,0,UNDER CENTER,OPP,ATL,BAL
2,2,36,2,8,53,0,SHOTGUN,OPP,ATL,BAL
2,0,45,1,10,50,0,SHOTGUN,OPP,BAL,ATL
2,0,40,2,4,56,1,SHOTGUN,OPP,BAL,ATL
2,0,35,1,10,66,0,SHOTGUN,OPP,BAL,ATL
3,11,14,3,4,72,0,SHOTGUN,OPP,BAL,ATL
3,10,7,3,3,97,0,SHOTGUN,OPP,BAL,ATL
3,2,51,2,6,63,0,SHOTGUN,OPP,BAL,ATL
3,2,25,2,16,53,0,SHOTGUN,OPP,BAL,ATL
3,1,28,1,10,72,0,SHOTGUN,OPP,BAL,ATL
3,0,39,3,9,73,0,SHOTGUN,OPP,BAL,ATL
4,5,4,1,10,71,1,UNDER CENTER,OPP,ATL,BAL
4,4,45,1,10,86,0,UNDER CENTER,OPP,ATL,BAL
4,4,34,1,20,76,0,SHOTGUN,OPP,ATL,BAL
4,4,30,2,20,76,0,SHOTGUN,OPP,ATL,BAL
4,4,22,1,1,99,1,UNDER CENTER,OPP,ATL,BAL
1,10,52,2,6,57,0,UNDER CENTER,OPP,DEN,CIN
1,10,46,3,6,57,0,SHOTGUN,OPP,DEN,CIN
1,6,1,1,10,54,0,UNDER CENTER,OPP,CIN,DEN
1,5,17,3,8,56,0,SHOTGUN,OPP,CIN,DEN
2,10,15,1,10,52,0,SHOTGUN,OPP,DEN,CIN
2,8,11,2,7,69,0,UNDER CENTER,OPP,DEN,CIN
2,2,45,3,10,56,0,SHOTGUN,OPP,DEN,CIN
2,2,17,1,10,86,0,SHOTGUN,OPP,DEN,CIN
2,1,1,1,10,64,0,SHOTGUN,OPP,CIN,DEN
2,0,31,1,7,93,0,SHOTGUN,OPP,CIN,DEN
2,0,25,2,17,83,0,SHOTGUN,OPP,CIN,DEN
2,0,20,3,17,83,0,SHOTGUN,OPP,CIN,DEN
3,11,32,2,7,70,1,UNDER CENTER,OPP,DEN,CIN
3,9,48,1,10,70,0,UNDER CENTER,OPP,CIN,DEN
3,3,32,2,8,61,1,SHOTGUN,OPP,CIN,DEN
3,2,53,1,10,70,1,SHOTGUN,OPP,CIN,DEN
4,14,21,3,4,52,1,SHOTGUN,OPP,CIN,DEN
4,13,15,1,15,56,0,SHOTGUN,OPP,CIN,DEN
4,12,41,2,13,58,0,SHOTGUN,OPP,CIN,DEN
4,12,38,3,13,58,0,SHOTGUN,OPP,CIN,DEN
1,12,14,3,3,53,0,SHOTGUN,OPP,LA,DET
1,6,16,1,10,54,0,NO HUDDLE,OPP,LA,DET
1,5,33,1,10,69,1,UNDER CENTER,OPP,LA,DET
1,4,10,2,9,89,0,SHOTGUN,OPP,LA,DET
1,3,26,3,4,94,0,SHOTGUN,OPP,LA,DET
1,1,49,1,10,60,1,SHOTGUN,OPP,DET,LA
1,0,27,2,13,67,0,SHOTGUN,OPP,DET,LA
2,15,0,3,5,75,1,SHOTGUN,OPP,DET,LA
2,13,6,3,2,93,0,SHOTGUN,OPP,DET,LA
2,6,38,1,10,58,0,NO HUDDLE,OPP,LA,DET
2,6,29,2,10,58,0,SHOTGUN,OPP,LA,DET
2,4,31,3,2,61,1,SHOTGUN,OPP,LA,DET
2,2,36,2,7,92,0,SHOTGUN,OPP,LA,DET
2,2,33,3,7,92,1,SHOTGUN,OPP,LA,DET
2,1,28,1,10,58,1,SHOTGUN,OPP,LA,DET
2,1,2,1,10,71,0,NO HUDDLE SHOTGUN,OPP,LA,DET
2,0,58,2,10,71,0,SHOTGUN,OPP,LA,DET
2,0,52,3,10,71,0,SHOTGUN,OPP,LA,DET
3,13,21,1,10,53,1,UNDER CENTER,OPP,DET,LA
3,12,29,1,20,58,1,SHOTGUN,OPP,DET,LA
3,10,28,3,5,85,1,SHOTGUN,OPP,DET,LA
3,8,52,2,9,91,0,SHOTGUN,OPP,DET,LA
3,8,47,3,9,91,0,SHOTGUN,OPP,DET,LA
3,7,15,2,7,65,0,SHOTGUN,OPP,LA,DET
3,3,51,1,10,77,0,UNDER CENTER,OPP,DET,LA
3,3,45,2,10,77,1,SHOTGUN,OPP,DET,LA
3,3,8,1,10,89,1,UNDER CENTER,OPP,DET,LA
4,15,0,3,7,51,1,SHOTGUN,OPP,LA,DET
4,13,52,1,15,55,0,SHOTGUN,OPP,LA,DET
4,13,47,2,15,55,0,SHOTGUN,OPP,LA,DET
4,13,35,2,15,55,0,SHOTGUN,OPP,LA,DET
4,8,13,1,10,76,0,SHOTGUN,OPP,LA,DET
4,4,46,2,3,82,1,UNDER CENTER,OPP,DET,LA
4,3,7,3,12,83,0,SHOTGUN,OPP,DET,LA
4,1,30,1,10,52,0,SHOTGUN,OPP,DET,LA
4,0,49,1,10,67,1,NO HUDDLE SHOTGUN,OPP,DET,LA
4,0,27,1,10,86,0,NO HUDDLE SHOTGUN,OPP,DET,LA
4,0,23,2,10,86,0,UNDER CENTER,OPP,DET,LA
4,0,17,3,10,86,0,SHOTGUN,OPP,DET,LA
1,10,55,1,10,50,0,UNDER CENTER,OPP,GB,ARI
1,10,50,2,10,50,0,SHOTGUN,OPP,GB,ARI
2,13,42,1,10,65,1,SHOTGUN,OPP,GB,ARI
2,12,27,2,13,78,0,SHOTGUN,OPP,GB,ARI
2,12,22,3,13,78,0,SHOTGUN,OPP,GB,ARI
2,11,35,4,4,87,1,SHOTGUN,OPP,GB,ARI
2,8,20,2,10,53,0,SHOTGUN,OPP,ARI,GB
2,7,33,3,7,56,1,SHOTGUN,OPP,ARI,GB
2,6,47,1,10,77,0,UNDER CENTER,OPP,ARI,GB
2,2,37,2,8,52,1,NO HUDDLE SHOTGUN,OPP,GB,ARI
2,1,53,2,6,64,1,SHOTGUN,OPP,GB,ARI
2,1,19,1,10,74,0,NO HUDDLE SHOTGUN,OPP,GB,ARI
2,0,53,2,4,80,1,NO HUDDLE SHOTGUN,OPP,GB,ARI
2,0,46,1,10,85,0,SHOTGUN,OPP,GB,ARI
